-0.13749044	-0.029690357	0.005050833	0.18773891	-0.1483663	-0.327855	-0.048044857	0.26180962	-0.30650517	-0.38434944	0.07238846	-0.25507167	-0.12101129	0.1728569	-0.1312776	-0.03362063	0.26550096	-0.046934616	0.05166967	-0.47746563	0.2683196	0.36123002	0.35008365	0.050544154	0.0371342	-0.0013667307	-0.19302908	0.009984446	-0.19036175	-0.030284634	0.11372475	0.016738428	-0.11469242	0.03180343	0.05549849	0.06325031	0.19850333	0.03283495	-0.060953412	-0.06901181	0.0154494345	-0.25675467	-0.27717885	-0.061563715	0.16920489	-0.07833628	0.045159556	0.1751565	0.29692143	0.022454357	-0.085485265	-0.10918097	-0.15145999	-0.111297354	0.112521425	0.29376832	0.18532495	-0.37672076	-0.13288814	0.06493413	0.011437798	-0.31573102	0.24516916	-0.09906054	-0.10894462	0.28135705	0.10279412	0.089731805	-0.10418847	0.14603639	0.40574124	0.30236855	0.24943165	-0.028829372	0.092416994	0.09122263	0.029505167	0.07858218	0.09826946	-0.15800674	-0.07627727	-0.1920843	-0.008883234	0.06973198	-0.1947536	-0.1867594	-0.0895046	0.0039625727	-0.049309373	0.199188	-0.017850418	-0.10299631	0.17396288	0.07403568	0.45539328	0.034431275	-0.13488808	-0.11853217	0.054298997	0.01296853
-0.28821138	0.2840743	-0.013364592	0.32909968	0.2635396	-0.1861699	0.09131473	0.5168105	-0.21673915	-0.39030257	-0.1295077	-0.16297643	-0.088963225	0.039483506	-0.09226116	0.06919303	0.44564143	-0.02840434	-0.2490305	-0.3827167	0.40458006	-0.21023567	-0.03687706	-0.107651934	0.24176916	0.36320212	-0.36267573	0.28189552	-0.31905532	0.1907673	0.3968095	-0.22377053	0.010101104	-0.37594956	0.29073974	0.07038792	0.26362205	-0.007993989	0.06489392	0.395278	0.2102395	-0.250744	-0.21208732	0.07473785	0.19156843	0.05264021	0.20818514	-0.04811221	0.41490927	-0.16842851	0.22012687	-0.3403078	0.039014116	0.32345483	0.22147411	0.14183882	0.17019536	0.102986224	0.15403251	0.40123048	-0.03919077	-0.093991645	0.11189078	0.062457357	-0.20664418	0.18972859	0.19803363	0.089815676	-0.08593939	0.24152106	0.045542352	0.044804078	0.49396104	0.30173916	0.06441132	-0.11986658	0.026026476	0.2113449	-0.05448207	-0.1601972	-0.082363315	0.091830924	-0.17648217	0.24194482	-0.0041406993	-0.22624221	0.05615342	-0.42259768	0.25928932	0.1054374	0.4653771	-0.26109788	-0.13874948	-0.10392692	0.119464174	0.14034337	0.31798726	-0.07878983	-0.23276895	0.15892497
-0.26850832	0.38670316	-0.11465454	0.065998055	0.18241018	-0.08532134	-0.23012307	0.23040757	-0.23353435	-0.15352398	-0.00534229	-0.45301247	0.1441691	0.09528071	0.15635417	-0.23208381	0.29427966	0.071096145	-0.11840083	-0.28357056	-0.027242605	0.15092686	-0.096394904	-0.20185281	-0.018032335	0.08629236	-0.12715681	-0.071716	-0.10214502	0.25112933	0.24400379	-0.0014965368	-0.19158158	-0.29480574	-0.18300548	-0.1400727	-0.07777416	-0.109456465	-0.040743925	0.047573056	0.41123223	-0.10879047	-0.3240709	0.15118092	0.12750618	0.24863364	0.23562461	-0.0771751	0.05116715	0.0758148	0.18104252	-0.20309298	-0.45026347	-0.22474319	-0.28125298	-0.20830941	0.114845544	0.0365342	0.117351495	0.0720309	0.3356021	-0.250757	0.20483595	0.3031704	-0.08121363	0.4548599	0.19395125	0.060881265	-0.3969454	0.22812851	0.014952455	0.069006324	0.3240625	0.06308206	0.13791491	0.22656652	0.42463332	0.08411352	0.15093492	-0.035814345	-0.2766093	0.060958955	-0.32271576	0.44261825	0.00082099997	-0.04962065	-0.08936623	-0.3219344	-0.03370445	-0.25128347	-0.16885006	0.094831154	0.49585697	0.15603182	0.31230044	0.28410533	0.06608391	-0.18151645	0.12263413	0.020294486
-0.25507957	0.1673009	-0.26380476	0.1334942	-0.023686621	-0.17772278	-0.20203155	0.2582267	-0.2870936	-0.26812637	0.27073634	-0.23155127	0.027999401	0.11316547	0.14011572	-0.19602798	0.30150977	-0.123051435	0.071961716	-0.12511258	0.30330697	0.22052383	0.16062479	0.1353369	-0.021024482	0.27008176	-0.098016284	0.0062144063	-0.25761226	-0.073085	0.23212038	-0.18202192	-0.18203285	-0.13240102	0.3231884	0.010482201	0.25779447	0.005036004	-0.12987426	-0.12805709	0.4041483	-0.02797806	-0.14702933	0.0919912	0.19372204	-0.30021706	0.020402981	-0.08813434	0.23594782	0.3609505	0.1253209	-0.1234251	-0.27776584	-0.12628159	-0.03365028	0.11590025	-0.037966873	-0.026118802	-0.025345238	0.0027224254	-0.060206763	-0.023356762	0.25609902	-0.117982246	-0.19769004	0.3772916	0.04434925	0.01726466	-0.10352175	0.027883276	0.15776984	0.009728034	0.14605139	0.14735356	0.33999372	0.023605006	0.04347095	0.16465412	-0.041825358	0.0986051	-0.12019614	0.34549206	-0.043131903	0.27819642	-0.17688163	0.03431914	0.08365331	0.1407705	0.017068094	0.016528806	0.013804413	-0.19522619	0.06416541	-0.10428743	0.28080896	0.20615612	0.16671923	-0.33635408	-0.117679715	0.098042
-0.20650521	0.18179387	-0.18052043	0.08492382	-0.15753469	0.17307526	0.004980266	0.2773314	-0.13730747	-0.06430492	-0.092312425	-0.40785974	-0.24521352	0.34224826	-0.18004242	-0.20697546	0.49047253	0.1690512	0.15900521	-0.39934736	0.114394136	0.056593	0.22187018	0.11633434	-0.28504688	0.23741268	-0.1943966	0.13071066	-0.32684183	0.18178865	-0.017409978	-0.18105873	-0.1653783	-0.5023266	0.6204521	-0.013525807	-0.07988459	-0.27061945	0.20135574	-0.24007368	0.01392566	-0.5293733	-0.3124218	0.13915527	0.12618342	0.042774145	0.123770185	-0.05008171	0.08128266	-0.11620604	0.10520703	-0.027404603	0.17015842	-0.27237684	0.106839605	0.10893467	0.0707503	-0.2412281	0.09410073	-0.18881819	0.04777497	0.008675593	-0.210029	0.24788253	-0.12657489	0.032126054	0.22618721	0.18115789	-0.038473614	0.052745342	-0.15901154	0.3073739	0.13301091	0.19124323	0.23658444	0.18813872	-0.19218661	-0.08731546	-0.06994533	-0.20727216	-0.46141687	-0.1443594	-0.07333245	-0.10050607	-0.22520465	-0.25816217	0.110481344	0.12057942	-0.036216643	0.35670164	-0.057118498	-0.29932302	0.16083878	-0.0067422423	0.3664311	0.18379112	0.08711787	-0.05384785	0.16430129	0.12313691
-0.36343688	-0.0936287	0.034642935	0.08782041	-0.40265337	-0.44405553	-0.081267454	0.25632048	-0.08426503	-0.46862555	0.010152914	-0.0930781	-0.3230051	-0.024116147	-0.08779466	-0.26155517	0.14869483	-0.043618325	0.113271154	-0.55722827	0.080762364	-0.24005015	0.25386438	0.1498181	-0.25348973	-0.097709425	-0.09385497	-0.2841913	-0.061167333	0.013303197	0.0696673	-0.06542485	-0.27075613	-0.11886484	0.2787577	0.5432161	0.0781854	0.16060263	-0.08971035	-0.068257675	0.40555432	-0.1982331	-0.3178794	-0.14623407	0.33879387	-0.11904642	-0.00838463	-0.017938819	-0.06685136	0.07672773	-0.043910872	-0.36282876	-0.1407459	0.09949441	0.021660414	-0.10262142	-0.01276633	-0.21048379	0.0677836	0.024655998	0.13934478	0.090285785	0.24942268	0.111224085	-0.0027118898	0.222705	0.004940487	0.010166089	0.067862876	-0.15646777	0.4235083	0.41761312	0.28081053	0.254597	-0.17195216	0.24269202	-0.025707062	-0.10613936	-0.12705325	0.03092344	0.19393778	-0.06391647	0.17123216	0.25223124	-0.37484232	-0.56265587	-0.33034304	0.2664331	0.03767609	0.1090867	0.14340031	0.15861414	-0.08277674	-0.27211064	0.4152346	0.10043368	0.0072992975	-0.15214479	0.25900832	-0.17643304
0.014473469	0.11994103	-0.34569734	0.22203875	0.23762248	-0.23705652	0.23997925	0.45194298	-0.1730553	-0.30115056	0.0006283563	-0.13996337	0.009618061	0.3055735	-0.23527238	-0.32506263	0.06364475	0.31196016	0.30206272	-0.27561274	0.19937341	-0.0306011	0.003448048	0.10052846	-0.026721386	-0.19294955	-0.1896847	-0.11789479	-0.36073563	0.008329535	0.15751718	0.23909348	-0.18761589	-0.3714572	-0.01937988	0.26707527	-0.06785158	-0.052973762	0.09085804	0.11991872	0.4244023	-0.17111102	0.18171771	-0.054550644	0.19592589	0.046310842	0.046533514	-0.14935696	0.090624854	0.0067337295	0.20399275	-0.23646453	-0.1986255	-0.02123799	0.26302543	-0.29971626	0.10792412	-0.1824825	-0.060236357	0.16934206	-0.06150693	-0.013092278	0.1150297	0.3279242	-0.4015543	0.5114124	-0.20504539	-0.10472619	-0.09082927	0.066095814	0.18812668	0.29176036	0.09953064	0.27780873	0.40509143	0.17621978	-0.21371321	0.35955915	-0.019469198	0.3798315	-0.012123779	0.0005605597	-0.13969202	0.3834783	-0.30948207	-0.20809843	0.3471872	0.110740654	-0.21632579	0.29488003	-0.09848094	-0.092490725	-0.06385176	-0.06775997	0.3900809	0.3751531	0.15846367	-0.23241572	0.009384717	-0.06528793
-0.028816571	0.23303458	0.07635236	0.20929699	-0.16382398	-0.17696725	-0.30460224	0.018018851	-0.49941498	-0.20468004	0.24388802	-0.23660786	0.0788836	0.28907675	-0.043934897	-0.09248325	0.40854633	0.022743067	-0.01966533	-0.3612457	-0.024974765	0.15510675	0.056616683	0.016386762	0.3036948	0.08509862	-0.36310408	-0.054539155	-0.4256295	0.18552996	0.22321308	-0.18994172	0.02530374	-0.11849649	-0.07476479	0.13550416	0.0010217676	-0.40274334	-0.27275267	0.2238498	0.113219015	-0.33946964	-0.39181948	-0.07941756	0.41659865	-0.03928772	-0.12601751	-0.4203526	0.27468082	0.0027274801	-0.4938982	-0.31379014	0.073271014	-0.0847768	0.04883705	0.21400444	-0.26492387	-0.02684511	0.012545937	0.46947548	0.31098533	0.029185325	-0.22317654	-0.09392066	0.15003793	0.40053704	-0.13754311	0.3148925	-0.13686916	-0.02666825	0.31880417	-0.097452156	0.05389662	-0.17266516	0.33740062	-0.020068029	-0.006045022	0.10632682	0.16091013	-0.07294084	-0.3809622	0.2239691	-0.10453865	0.2823872	-0.07886782	-0.5421529	0.29548487	0.036653113	-0.014315793	0.09085564	0.2578599	-0.26459593	0.25587654	0.06035392	0.36336973	0.010533367	0.0718117	-0.25408345	0.1451264	0.29326582
-0.42403063	0.45804203	0.51272243	0.18123616	0.14116144	-0.289436	0.10864954	0.36986196	-0.19740619	-0.24463956	0.35459703	0.09412597	0.35632703	0.07766042	0.083590426	-0.14866465	0.102391064	-0.4704174	0.056835875	-0.2990519	0.06338716	0.31595263	0.063324526	0.13886285	-0.15839373	0.1315119	-0.09959488	-0.103972785	0.05510324	-0.3054379	0.55176157	-0.17444897	-0.11574652	-0.33775523	0.21470308	0.07580201	-0.1737787	0.02621609	0.1702814	-0.25620398	0.15016502	-0.25495237	-0.009912733	-0.06445278	0.0850779	-0.22371472	-0.090578616	-0.093392506	0.10690155	0.13799296	0.07846891	-0.2688189	-0.10079242	-0.16532387	0.033725828	-0.1423894	0.42063877	0.014360585	0.21255563	-0.6849621	-0.01988144	0.07044418	0.16322193	0.011237206	-0.0900147	0.37658983	0.09084418	0.09731492	-0.23199522	-0.076010704	-0.009642628	0.21134497	0.064812995	0.04724685	0.016045785	0.12995821	-0.24894458	0.013409489	-0.30701703	0.0032119718	-0.21304365	0.09659094	-0.24857038	0.2241898	-0.19717006	-0.13299893	0.23354621	-0.2830767	-0.043718304	0.30848834	0.14042467	-0.34344706	0.061286274	0.08282251	0.3890038	0.16171938	0.083017744	0.036061477	-0.050396044	-0.031942725
-0.25189945	0.22382109	-0.3006464	0.25190294	0.08707198	-0.70246375	-0.049542874	0.0381507	-0.42378888	-0.4332357	-0.2107013	-0.29367596	0.40479222	0.47345248	-0.18448804	0.0049007875	0.45382217	-0.1764174	0.31660923	-0.30569047	0.43992954	-0.17799932	0.16555876	-0.0038432055	-0.008898872	0.12639175	-0.1423376	0.115588024	-0.14401458	-0.036318667	0.14076684	0.04328282	0.05101868	-0.056290206	-0.08476865	0.32138878	0.072289035	-0.26103833	0.05748379	0.054779086	0.18912986	-0.24754247	-0.2255513	-0.2356345	0.29058197	-0.17424513	-0.040991664	0.24683991	0.2183755	0.27041826	0.19242762	-0.03235012	-0.0046865176	0.2078987	-0.39844695	0.30884436	-0.2179112	-0.12241396	0.030710822	0.054665	-0.097255625	0.007783329	0.6894336	-0.21184546	-0.22788759	0.26977992	-0.052361853	-0.5087367	-0.24494344	0.13673909	-0.03989137	0.316092	0.10670213	0.29255247	0.29724982	-0.0927816	0.25963405	0.05797781	0.069428355	0.28562856	-0.3870456	0.0068185623	-0.012119635	0.35431784	-0.15449463	-0.19386601	-0.19379291	-0.13558437	0.20675589	0.6008882	0.037612785	-0.1384003	-0.11132885	-0.13262965	0.0910688	-0.11507339	0.17639498	0.042741925	0.24177352	0.16382076
0.037629507	0.1503689	0.06550948	0.28236514	-0.42137665	-0.39748892	-0.16014457	0.52527654	-0.3594179	-0.31763417	0.041400027	-0.46467966	0.4557437	-0.1204527	-0.10126352	-0.19203655	0.087639906	0.17200294	0.03511211	-0.3659293	-0.027909193	0.057887174	0.21513692	0.13695407	-0.36811996	-0.205502	-0.14160249	-0.23249748	0.00024697225	0.223829	0.07498802	0.009858931	0.06426369	0.18031569	0.3439947	0.3297156	0.19515142	-0.0997621	0.17987955	0.04077686	-0.1259869	-0.37114033	-0.36625114	0.28579047	0.22318184	-0.09230401	-0.22775124	0.075319074	-0.12546647	0.32403934	-0.0006247802	-0.10483438	-0.08737902	-0.015474557	-0.2616251	0.043973055	0.06106834	-0.024525272	0.1568836	0.13318798	-0.26661935	0.07961838	0.18434201	0.17833985	-0.4643877	0.5637655	-0.19664109	0.18956408	0.011030628	-0.102527544	0.3750862	0.14670439	0.061042733	0.13686778	0.30857718	0.28607643	-0.03159648	-0.059675004	0.02727356	0.08372296	0.1047055	-0.14791799	0.23047194	0.2624379	-0.35253507	0.024598854	0.18444271	-0.09768361	0.049492583	0.00474185	0.35470268	-0.030561777	0.09747497	-0.045068827	0.06052805	0.051920876	0.5386766	-0.06294594	0.27331764	-0.121479556
0.2514802	-0.053525858	-0.23592052	0.22714344	0.19247986	-0.41879374	-0.11222986	0.41881043	-0.009979823	0.06473003	0.40283504	-0.50758874	-0.05003198	0.11921751	0.043808743	-0.1118621	-0.078859515	-0.01814756	-0.18833926	-0.5267461	0.19876961	0.062181514	0.1485398	-0.27867845	-0.27334332	-0.24576412	-0.41421092	-0.024027305	0.1136268	-0.21222435	0.15486751	-0.15820366	0.008830754	-0.26656502	0.089571156	0.17158237	-0.12795876	0.17112204	-0.23407768	-0.28121734	-0.051705	-0.032005537	-0.15473153	0.16227338	0.12998044	0.046243317	-0.040633064	-0.06192198	0.19322805	0.4037171	0.023096442	-0.29856133	-0.07927645	0.012168541	-0.16287048	0.14658715	-0.0056421245	0.008164189	0.26901287	0.039565787	0.1750364	0.21670337	0.22187869	0.2994465	-0.031384055	0.4593593	0.2512132	0.20536315	-0.19004454	0.2483092	-0.014054852	0.2638655	0.3600033	0.044747826	-0.0015381149	0.2899007	-0.00973988	0.09001067	0.1093176	-0.47789162	0.11131989	0.51579624	-0.21916448	-0.06414276	0.1684468	-0.04038895	-0.13583463	-0.32664213	0.10326992	0.20505685	0.3259727	-0.0944283	-0.1785376	-0.04862702	0.45222518	-0.12215359	0.060340296	-0.121874616	-0.093099646	0.14467435
